ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID,CIUDAD,vru,ksi,moto_ev,moto_vic
1115936-999-25,28,11,2023,32,8,0,2,4,0,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE RIBEREÍA,,,-98.329216,26.110715,248692.0,REYNOSA,0,0,0,0
1115936-999-19,28,11,2023,32,8,20,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VICTORIA,TAMPICO,,-98.35390588,26.02755712,248693.0,REYNOSA,0,0,0,0
1115936-999-20,28,11,2023,32,14,5,2,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA,PRAXÉDIS BALBOA,,-98.301882,26.081803,248694.0,REYNOSA,0,0,0,0
1115936-999-24,28,11,2023,32,17,0,2,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,CORREGIDORA,MIGUEL HIDALGO Y COSTILLA (CARRETERA FEDERAL NÚMERO 40 A MONTERREY),,-98.30950365,26.07894238,248695.0,REYNOSA,0,0,0,0
1115936-999-21,28,11,2023,32,20,10,2,4,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA (CARRETERA FEDERAL NÚMERO 40 A MONTERREY),AZUCENAS,,-98.3304375,26.0704533,248696.0,REYNOSA,0,0,0,0
1115936-999-22,28,11,2023,32,20,17,2,4,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,OBREROS,CONTRATISTAS,,-98.3104324,26.0871539,248697.0,REYNOSA,0,0,0,0
1115936-999-23,28,11,2023,32,20,35,2,4,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN ALDAMA,MIGUEL HIDALGO Y COSTILLA,,-98.25205328,26.0226162,248698.0,REYNOSA,0,0,0,0
1115936-999-26,28,11,2023,32,6,20,3,5,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA (CARRETERA FEDERAL NÚMERO 40 A MONTERREY),CENTRAL,,-98.37636145,26.05270256,248699.0,REYNOSA,0,0,0,0
1115936-999-27,28,11,2023,32,7,0,3,5,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,RÍO MANTE,5 DE MAYO,,-98.2934754,26.0789042,248700.0,REYNOSA,0,0,0,0
1115936-999-29,28,11,2023,32,9,0,3,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,PRADO DEL SUR,PRADO DEL CENTRO,,-98.25911665,26.06935313,248701.0,REYNOSA,0,0,0,0
1115936-999-28,28,11,2023,32,11,5,3,5,0,3,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,5,9,35,1,0,0,0,0,0,0,0,0,0,1,0,1,PORFIRIO DÍAZ (CARRETERA RÍO BRAVO),PORFIRIO DÍAZ (CARRETERA RÍO BRAVO),,-98.27283114,26.03527344,248702.0,REYNOSA,0,1,1,1
1115936-999-31,28,11,2023,32,11,30,3,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,26,0,0,0,0,0,0,0,0,0,0,0,0,3,R. TEJEDA PUENTE,PORFIRIO DÍAZ (CARRETERA RÍO BRAVO),,-98.27211137,26.03489533,248703.0,REYNOSA,0,0,0,0
1115936-999-30,28,11,2023,32,12,10,3,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,PORFIRIO DÍAZ (CARRETERA RÍO BRAVO),ADALBERTO JOSÉ ARGÜELLES (CARRETERA FEDERAL NÚMERO 97 A SAN FERNANDO),,-98.27291469,26.03529058,248704.0,REYNOSA,0,0,0,0
1115936-999-32,28,11,2023,32,14,0,3,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA (CARRETERA FEDERAL NÚMERO 40 A MONTERREY),BOULEVARD DEL MAESTRO,,-98.32998762,26.07062769,248705.0,REYNOSA,0,0,0,0
1115936-999-43,28,11,2023,32,14,10,3,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN LUIS POTOSÍ,MICHOACÁN,,-98.28362228,26.08285554,248706.0,REYNOSA,0,0,0,0
1115936-999-33,28,11,2023,32,16,35,3,5,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LAS LOMAS,LOMA LINDA,,-98.35988819,26.03842382,248707.0,REYNOSA,0,0,0,0
1115936-999-34,28,11,2023,32,17,15,3,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MONTEBELLO,BOULEVARD MONTEBELLO,,-98.20714391,25.99931209,248708.0,REYNOSA,0,0,0,0
1115936-999-35,28,11,2023,32,19,40,3,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS PINOS,SÉPTIMA,,-98.37412,26.0594005,248709.0,REYNOSA,0,0,0,0
1115936-999-37,28,11,2023,32,3,0,4,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,RÍO ÁLAMO,ROSALINDA GUERRERO,,-98.2959169,26.0694603,248710.0,REYNOSA,0,0,0,0
1115936-999-38,28,11,2023,32,4,0,4,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,7,VICTORIA,,-98.38407329,26.03409889,248711.0,REYNOSA,0,0,0,0
1115936-999-40,28,11,2023,32,9,50,4,6,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIL CUMBRES,MIGUEL HIDALGO Y COSTILLA,,-98.32518468,26.07245583,248712.0,REYNOSA,0,0,0,0
1115936-999-39,28,11,2023,32,10,40,4,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,RODOLFO GARZA CANTÚ,VICTORIA,,-98.2962475,26.0736458,248713.0,REYNOSA,0,0,0,0
1115936-999-42,28,11,2023,32,11,10,4,6,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,TIBURCIO GARZA ZAMORA,VENUSTIANO CARRANZA (BOULEVARD TIBURCIO GARZA ZAMORA),,-98.2792034,26.0848754,248714.0,REYNOSA,0,0,0,0
1115936-999-41,28,11,2023,32,11,30,4,6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,LA JOYA,IMAQ,,-98.24220496,26.02057741,248715.0,REYNOSA,0,0,0,0
1115936-999-47,28,11,2023,32,12,15,4,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PLAYA ZICATELA,PLAYA SANTA MARÍA,,-98.4058067,26.0547155,248716.0,REYNOSA,0,0,1,0
1115936-999-46,28,11,2023,32,15,0,4,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,RODOLFO GARZA CANTÚ,REFORMA,,-98.29515705,26.08083846,248717.0,REYNOSA,0,0,0,0
1115936-999-45,28,11,2023,32,16,20,4,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA SANTA FE,HACIENDA LAS BUGAMBILIAS,,-98.39157221,26.04276288,248718.0,REYNOSA,0,0,0,0
1115936-999-44,28,11,2023,32,16,30,4,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA (CARRETERA FEDERAL NÚMERO 40 A MONTERREY),SAN JOSÉ,,-98.34084225,26.06638451,248719.0,REYNOSA,0,0,0,0
1115936-999-48,28,11,2023,32,21,20,4,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL ÁNGEL,VILLAS DE ESMERALDA,,-98.24912445,26.00380047,248720.0,REYNOSA,0,0,0,0
1115936-999-49,28,11,2023,32,22,0,4,6,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,4,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,FEDERAL NÚMERO 97,TERRANOVA,,-98.27586251,26.00047806,248721.0,REYNOSA,0,0,0,0
1115936-999-50,28,11,2023,32,1,15,5,7,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DE LAS CLAVELINAS SUR,ALCATRACES,,-98.3835632,26.0636448,248722.0,REYNOSA,0,0,0,0
1115936-999-53,28,11,2023,32,9,30,5,7,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,FEDERAL NÚMERO 97,SÉPTIMA,,-98.27869092,26.02841837,248723.0,REYNOSA,0,0,0,0
1115936-999-54,28,11,2023,32,12,55,5,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,RODOLFO GARZA CANTÚ,ALTAMIRA,,-98.29943144,26.05137208,248724.0,REYNOSA,0,0,0,0
1115936-999-55,28,11,2023,32,15,20,5,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL ÁLVARO OBREGÓN,GENERAL ÁLVARO OBREGÓN,,-98.27068867,26.09140584,248725.0,REYNOSA,0,0,0,0
1115936-999-56,28,11,2023,32,16,0,5,7,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL ÁLVARO OBREGÓN,MAR ROJO,,-98.28196365,26.06671496,248726.0,REYNOSA,0,0,0,0
1115936-999-57,28,11,2023,32,20,5,5,7,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,ADALBERTO JOSÉ ARGÜELLES (CARRETERA FEDERAL NÚMERO 97 A SAN FERNANDO),VIADUCTO PEMEX,,-98.27876512,26.03247144,248727.0,REYNOSA,0,0,0,0
1115936-999-58,28,11,2023,32,23,30,5,7,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VISTA ALTA,REYNA,,-98.38966693,26.0571346,248728.0,REYNOSA,0,0,0,0
1115936-999-59,28,11,2023,32,7,50,6,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MARGARITA MAZA DE JUÁREZ,JUAN ÁLVAREZ,,-98.28575452,26.0222809,248729.0,REYNOSA,0,0,0,0
1115936-999-61,28,11,2023,32,9,0,6,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE DE LOS TABACHINES NORTE,BEGOÑAS,,-98.37020264,26.08249659,248730.0,REYNOSA,0,0,0,0
1115936-999-60,28,11,2023,32,10,15,6,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,NIÑOS HÉROES,EMILIANO ZAPATA,,-98.3088711,26.0423895,248731.0,REYNOSA,0,0,0,0
1115936-999-62,28,11,2023,32,14,20,6,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,CARLOS GONZÁLEZ,HERIBERTO DEANDAR AMADOR,,-98.30048599,26.05874153,248732.0,REYNOSA,0,0,0,0
1115936-999-63,28,11,2023,32,15,0,6,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,58,0,0,0,0,0,0,0,0,0,0,0,0,3,LA PAZ,CALLE LA PAZ,,-98.29168691,26.05949851,248733.0,REYNOSA,0,0,0,0
1115936-999-64,28,11,2023,32,17,45,6,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,SINALOA,VENUSTIANO CARRANZA (BOULEVARD TIBURCIO GARZA ZAMORA),,-98.28151195,26.08546797,248734.0,REYNOSA,0,0,0,0
1115936-999-65,28,11,2023,32,8,0,7,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ECHEVERRÍA,,,-98.26560704,26.08413899,248735.0,REYNOSA,0,0,0,0
1115936-999-66,28,11,2023,32,8,0,7,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,BERNABÉ SOSA,LAURO AGUIRRE,,-98.29565929,26.09053835,248736.0,REYNOSA,0,0,0,0
1115936-999-67,28,11,2023,32,10,0,7,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS PINOS,SEGUNDA,,-98.37412567,26.05659936,248737.0,REYNOSA,0,0,0,0
1115936-999-68,28,11,2023,32,12,20,7,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ECHEVERRÍA,RÍO HONDO,,-98.26561959,26.08542416,248738.0,REYNOSA,0,0,0,0
1115936-999-70,28,11,2023,32,14,0,7,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO J. BERMÚDEZ,GENERAL ÁLVARO OBREGÓN,,-98.28954984,26.06129568,248739.0,REYNOSA,0,0,0,0
1115936-999-69,28,11,2023,32,14,40,7,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,RODOLFO GARZA CANTÚ,SINALOA,,-98.299967,26.047882,248740.0,REYNOSA,0,0,0,0
1115936-999-71,28,11,2023,32,19,0,7,2,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,5,9,16,0,0,0,0,0,1,0,0,0,0,0,1,2,BAYAMO,CIUDAD DE MÉXICO,,-98.3285394,26.0892723,248741.0,REYNOSA,1,1,0,0
1115936-999-74,28,11,2023,32,7,12,8,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,LAS TORRES,OCTAVA,,-98.31286398,26.08267791,248742.0,REYNOSA,0,0,0,0
1115936-999-72,28,11,2023,32,9,20,8,3,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD DEL MAESTRO,FUENTE DE MINERVA,,-98.31853429,26.07031773,248743.0,REYNOSA,0,0,0,0
1115936-999-73,28,11,2023,32,9,25,8,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DE LOS PINOS,PRIMERA,,-98.37413414,26.0560197,248744.0,REYNOSA,0,0,0,0
1115936-999-75,28,11,2023,32,12,30,8,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,PORFIRIO DÍAZ,20 DE NOVIEMBRE,,-98.27851771,26.09701557,248745.0,REYNOSA,0,0,0,0
1115936-999-77,28,11,2023,32,14,35,8,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO MATAMOROS,NICOLÁS BRAVO,,-98.2834053,26.0924418,248746.0,REYNOSA,0,0,0,0
1115936-999-76,28,11,2023,32,14,40,8,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,35,0,0,0,0,0,1,0,0,0,0,0,1,2,MIGUEL NEGRETE,CALLE MIGUEL HIDALGO Y COSTILLA,,-98.325222,26.085006,248747.0,REYNOSA,1,1,0,0
1115936-999-78,28,11,2023,32,16,45,8,3,0,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ECHEVERRÍA,,,-98.265538,26.084992,248748.0,REYNOSA,0,0,0,0
1115936-999-80,28,11,2023,32,22,30,8,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,REVOLUCIÓN,LUIS DONALDO COLOSIO MURRIETA,,-98.22370956,26.04212438,248749.0,REYNOSA,1,1,0,0
1115936-999-81,28,11,2023,32,4,0,9,4,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL ÁNGEL,ESMERALDA UNO,,-98.24864696,26.00696337,248750.0,REYNOSA,0,0,0,0
1115936-999-82,28,11,2023,32,8,0,9,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,TOTECO,ESPUELAS,,-98.27259888,26.06524029,248751.0,REYNOSA,0,0,0,0
1115936-999-83,28,11,2023,32,8,30,9,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA (CARRETERA FEDERAL NÚMERO 40 A MONTERREY),SUIZA,,-98.37449574,26.0532169,248752.0,REYNOSA,0,0,0,0
1115936-999-84,28,11,2023,32,8,30,9,4,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,ENCINO,ENCINO,,-98.34887103,26.05602611,248753.0,REYNOSA,0,0,0,0
1115936-999-85,28,11,2023,32,9,10,9,4,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,PRAXÉDIS BALBOA,SAN JOSÉ,,-98.29304381,26.07242738,248754.0,REYNOSA,0,0,0,0
1115936-999-86,28,11,2023,32,11,15,9,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,GUILLERMO PRIETO,INGENIERO AMÉRICO VILLARREAL GUERRA,,-98.32142614,26.08687066,248755.0,REYNOSA,0,0,0,0
1115936-999-87,28,11,2023,32,20,30,9,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA,SANTA MARÍA,,-98.35900324,26.05929562,248756.0,REYNOSA,0,0,0,0
1115936-999-99,28,11,2023,32,8,35,10,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,PORFIRIO DÍAZ (CARRETERA RÍO BRAVO),CERRO DE LA SILLA,,-98.23140943,26.02116492,248757.0,REYNOSA,0,0,0,0
1115936-999-89,28,11,2023,32,9,40,10,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,PUNTA COLONET,PUERTO MÉXICO,,-98.3455532,26.0341938,248758.0,REYNOSA,0,0,0,0
1115936-999-90,28,11,2023,32,12,0,10,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL ALEMÁN VALDÉS,BEETHOVEN,,-98.30926691,26.06841379,248759.0,REYNOSA,0,0,0,0
1115936-999-91,28,11,2023,32,16,18,10,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,JB. CHAPA,VENUSTIANO CARRANZA,,-98.27788909,26.08525151,248760.0,REYNOSA,0,0,0,0
1115936-999-92,28,11,2023,32,16,30,10,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,TIBURCIO GARZA ZAMORA,PARÍS,,-98.27392115,26.08161682,248761.0,REYNOSA,0,0,0,0
1115936-999-94,28,11,2023,32,20,40,10,5,1,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,1,0,0,0,0,0,0,0,1,2,JOSÉ MARÍA MORELOS,JACARANDAS,,-98.29359245,26.05750413,248762.0,REYNOSA,0,1,0,0
1115936-999-93,28,11,2023,32,23,0,10,5,0,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBRAMIENTO REYNOSA,PORFIRIO DÍAZ (CARRETERA RÍO BRAVO),,-98.27783888,26.03718614,248763.0,REYNOSA,0,0,0,0
1115936-999-96,28,11,2023,32,23,50,10,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN ALDAMA,MIGUEL HIDALGO Y COSTILLA,,-98.25205328,26.0226162,248764.0,REYNOSA,0,0,0,0
1115936-999-95,28,11,2023,32,0,30,11,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS,ROSALINDA GUERRERO,,-98.28954691,26.06866566,248765.0,REYNOSA,0,0,0,0
1115936-999-98,28,11,2023,32,5,45,11,6,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL HIDALGO Y COSTILLA (CARRETERA FEDERAL NÚMERO 40 A MONTERREY),BELLA VISTA,,-98.34800591,26.06381217,248766.0,REYNOSA,0,0,0,0
1115936-999-97,28,11,2023,32,6,30,11,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBRAMIENTO MONTERREY,LOS ENCINOS,,-98.36391298,26.05103703,248767.0,REYNOSA,0,0,0,0
1115936-999-100,28,11,2023,32,8,0,11,6,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CATASTRO,AUDITORES,,-98.29472131,26.04334035,248768.0,REYNOSA,0,0,0,0
1115936-999-101,28,11,2023,32,15,50,11,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,NORTE DOS,ORIENTE UNO,,-98.3243799,26.067076,248769.0,REYNOSA,0,0,0,0
1115936-999-102,28,11,2023,32,16,0,11,6,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBRAMIENTO MONTERREY,SAN RAFAEL,,-98.31380725,26.04486802,248770.0,REYNOSA,0,0,0,0
1115936-999-103,28,11,2023,32,16,0,11,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,ADALBERTO JOSÉ ARGÜELLES,VICENTE GUERRERO,,-98.28841556,26.0923527,248771.0,REYNOSA,0,0,0,0
1115936-999-104,28,11,2023,32,17,20,11,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,99,0,0,0,0,0,0,0,0,0,0,0,0,3,MIGUEL ALEMÁN VALDÉS,LERDO DE TEJADA,,-98.2723998,26.0931739,248772.0,REYNOSA,0,0,0,0
1115936-999-105,28,11,2023,32,19,0,11,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,TAMAULIPAS,CALLEJÓN TAMAULIPAS,,-98.24262423,26.03328787,248773.0,REYNOSA,0,0,0,0
1115936-999-108,28,11,2023,32,5,0,12,7,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBRAMIENTO MONTERREY,16 DE SEPTIEMBRE,,-98.2965196,26.0435397,248774.0,REYNOSA,0,0,0,0
1115936-999-88,28,11,2023,32,5,0,12,7,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBRAMIENTO MONTERREY,14 DE FEBRERO,,-98.297292,26.043609,248775.0,REYNOSA,0,0,0,0
1115936-999-106,28,11,2023,32,5,20,12,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,VISTA HERMOSA,MIGUEL HIDALGO Y COSTILLA (CARRETERA FEDERAL NÚMERO 40 A MONTERREY),,-98.35882428,26.05959077,248776.0,REYNOSA,0,0,0,0
