SINIESTRO,LAT,LON,TIPOVEH,ANIO,MES,HORA,ESTADO,CIUDAD,_archivo,lat,lon,tipoveh,moto
1291627.0,22.2651915,-97.8246166,Auto,2022,NOVIEMBRE,7,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2651915,-97.8246166,AUTO,False
1291536.0,22.2201051,-97.8760596,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2201051,-97.8760596,AUTO,False
1291908.0,22.31751121,-97.859507081,Auto,2022,NOVIEMBRE,9,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.31751121,-97.859507081,AUTO,False
1293002.0,22.2268173692,-97.8668957313,CamiÃ³n ligero,2022,NOVIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2268173692,-97.8668957313,CAMIA3N LIGERO,False
1292867.0,22.2751128554,-97.8732289517,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2751128554,-97.8732289517,AUTO,False
1292879.0,22.3194802,-97.882107,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3194802,-97.882107,AUTO,False
1293629.0,22.2749764,-97.8495669,Auto,2022,NOVIEMBRE,15,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2749764,-97.8495669,AUTO,False
1293528.0,22.30246,-97.8794499,Auto,2022,NOVIEMBRE,15,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.30246,-97.8794499,AUTO,False
1293468.0,23.74143612,-99.1310472463,Auto,2022,NOVIEMBRE,15,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.74143612,-99.1310472463,AUTO,False
1293823.0,22.2862854,-97.8935276,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2862854,-97.8935276,AUTO,False
1294799.0,23.725666,-99.169404,Auto,2022,NOVIEMBRE,21,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.725666,-99.169404,AUTO,False
1295328.0,22.2745975976,-97.8933471405,CamiÃ³n,2022,NOVIEMBRE,7,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2745975976,-97.8933471405,CAMIA3N,False
1295238.0,22.2715236755,-97.8744712454,Auto,2022,NOVIEMBRE,7,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2715236755,-97.8744712454,AUTO,False
1295334.0,22.2547541427,-97.8502875637,Auto,2022,NOVIEMBRE,7,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2547541427,-97.8502875637,AUTO,False
1295407.0,22.3106231,-97.8876164,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3106231,-97.8876164,AUTO,False
1295148.0,22.308001,-97.869257,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.308001,-97.869257,AUTO,False
1295430.0,22.3175993,-97.8856286,CamiÃ³n,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3175993,-97.8856286,CAMIA3N,False
1295948.0,22.2621428784,-97.826987645,Auto,2022,NOVIEMBRE,10,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2621428784,-97.826987645,AUTO,False
1295836.0,22.2685056107,-97.8736986806,Auto,2022,NOVIEMBRE,10,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2685056107,-97.8736986806,AUTO,False
1295745.0,22.2979382,-97.8912994,Auto,2022,NOVIEMBRE,10,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2979382,-97.8912994,AUTO,False
1295789.0,22.2666995,-97.8497264,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2666995,-97.8497264,AUTO,False
1296400.0,22.2830148118,-97.8441491941,Auto,2022,NOVIEMBRE,12,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2830148118,-97.8441491941,AUTO,False
1296657.0,22.2670622,-97.8474739,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2670622,-97.8474739,AUTO,False
1296685.0,22.2763581834,-97.8572618821,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2763581834,-97.8572618821,AUTO,False
1296599.0,23.7325455,-99.1276295,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7325455,-99.1276295,AUTO,False
1297310.0,22.3153827,-97.8763569,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3153827,-97.8763569,AUTO,False
1297504.0,22.2331041,-97.861099,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2331041,-97.861099,AUTO,False
1297606.0,22.266536,-97.8594969019,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.266536,-97.8594969019,AUTO,False
1299106.0,22.2167077652,-97.8689163135,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2167077652,-97.8689163135,AUTO,False
1299204.0,22.2241248068,-97.8755643325,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2241248068,-97.8755643325,AUTO,False
1299015.0,22.3141726085,-97.8794475469,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3141726085,-97.8794475469,AUTO,False
1299253.0,22.2210372841,-97.8437896864,Auto,2022,NOVIEMBRE,9,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2210372841,-97.8437896864,AUTO,False
1299070.0,22.2743285579,-97.8549807002,CamiÃ³n ligero,2022,NOVIEMBRE,9,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2743285579,-97.8549807002,CAMIA3N LIGERO,False
1299491.0,22.2710981211,-97.8744033245,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2710981211,-97.8744033245,AUTO,False
1299639.0,22.2638611035,-97.85026989,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2638611035,-97.85026989,AUTO,False
1299587.0,22.2616622081,-97.8506594139,CamiÃ³n ligero,2022,NOVIEMBRE,11,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2616622081,-97.8506594139,CAMIA3N LIGERO,False
1300277.0,22.277163747,-97.8647275762,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.277163747,-97.8647275762,AUTO,False
1300459.0,22.2872868,-97.8807656,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2872868,-97.8807656,AUTO,False
1300608.0,22.2621894915,-97.8753509723,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2621894915,-97.8753509723,AUTO,False
1300553.0,22.2837637362,-97.8647553027,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2837637362,-97.8647553027,AUTO,False
1300614.0,22.2497534,-97.840651,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2497534,-97.840651,AUTO,False
1301081.0,22.2409166,-97.8668826,Auto,2022,NOVIEMBRE,17,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2409166,-97.8668826,AUTO,False
1301097.0,23.747898675,-99.172331457,Auto,2022,NOVIEMBRE,17,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.747898675,-99.172331457,AUTO,False
1301451.0,22.267059174,-97.8426327914,Auto,2022,NOVIEMBRE,19,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.267059174,-97.8426327914,AUTO,False
1302133.0,22.275586,-97.8056924,Auto,2022,NOVIEMBRE,0,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.275586,-97.8056924,AUTO,False
1302290.0,22.2685912872,-97.8735577438,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2685912872,-97.8735577438,AUTO,False
1303031.0,22.2163522626,-97.8537892519,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2163522626,-97.8537892519,AUTO,False
1303164.0,22.26192059,-97.8684459933,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.26192059,-97.8684459933,AUTO,False
1303069.0,22.264929407,-97.8544676048,Auto,2022,NOVIEMBRE,12,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.264929407,-97.8544676048,AUTO,False
1303177.0,23.7340111321,-99.1359489634,Auto,2022,NOVIEMBRE,12,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7340111321,-99.1359489634,AUTO,False
1303487.0,22.2741067,-97.8458147,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2741067,-97.8458147,AUTO,False
1303929.0,22.216928,-97.866183,CamiÃ³n ligero,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.216928,-97.866183,CAMIA3N LIGERO,False
1303764.0,22.2609123,-97.8762914,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2609123,-97.8762914,AUTO,False
1304037.0,22.2460861692,-97.8664605167,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2460861692,-97.8664605167,AUTO,False
1304446.0,22.2682567,-97.8684,Auto,2022,NOVIEMBRE,17,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2682567,-97.8684,AUTO,False
1304741.0,22.2686094855,-97.8735029745,Auto,2022,NOVIEMBRE,17,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2686094855,-97.8735029745,AUTO,False
1304904.0,23.752343,-99.1664031,CamiÃ³n ligero,2022,NOVIEMBRE,18,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.752343,-99.1664031,CAMIA3N LIGERO,False
1305071.0,23.7592648,-99.1276826,CamiÃ³n ligero,2022,NOVIEMBRE,20,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7592648,-99.1276826,CAMIA3N LIGERO,False
1304988.0,22.2796382,-97.8540802,Auto,2022,NOVIEMBRE,20,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2796382,-97.8540802,AUTO,False
1305709.0,23.7446762,-99.1376787,Auto,2022,NOVIEMBRE,22,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7446762,-99.1376787,AUTO,False
1306638.0,22.3155425,-97.8687295,Auto,2022,NOVIEMBRE,10,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3155425,-97.8687295,AUTO,False
1306831.0,22.3189331,-97.8780645,Auto,2022,NOVIEMBRE,10,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3189331,-97.8780645,AUTO,False
1306834.0,22.2517170555,-97.849600831,Auto,2022,NOVIEMBRE,10,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2517170555,-97.849600831,AUTO,False
1307389.0,23.77362,-99.1469144,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.77362,-99.1469144,AUTO,False
1307701.0,22.2686115584,-97.8735016404,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2686115584,-97.8735016404,AUTO,False
1307706.0,22.2686272127,-97.8734971295,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2686272127,-97.8734971295,AUTO,False
1307822.0,23.7535177,-99.1530604,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7535177,-99.1530604,AUTO,False
1308011.0,23.7193131,-99.1065437,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7193131,-99.1065437,AUTO,False
1308304.0,22.310973,-97.872925,Motocicleta,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.310973,-97.872925,MOTOCICLETA,True
1308164.0,22.241149948,-97.8533451718,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.241149948,-97.8533451718,AUTO,False
1308270.0,22.2686083805,-97.8735030513,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2686083805,-97.8735030513,AUTO,False
1308282.0,22.2686083805,-97.8735030513,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2686083805,-97.8735030513,AUTO,False
1308286.0,22.2686083805,-97.8735030513,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2686083805,-97.8735030513,AUTO,False
1308195.0,22.2686290537,-97.8735092424,Auto,2022,NOVIEMBRE,17,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2686290537,-97.8735092424,AUTO,False
1308848.0,22.2953733,-97.8848631,Auto,2022,NOVIEMBRE,19,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2953733,-97.8848631,AUTO,False
1309572.0,22.3149144,-97.8617674,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3149144,-97.8617674,AUTO,False
1310236.0,22.2685597976,-97.8735019419,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2685597976,-97.8735019419,AUTO,False
1310509.0,22.2766426,-97.874993,Auto,2022,NOVIEMBRE,12,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2766426,-97.874993,AUTO,False
1311227.0,22.2814689,-97.8469311,Auto,2022,NOVIEMBRE,15,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2814689,-97.8469311,AUTO,False
1310988.0,22.2742528767,-97.855861722,Auto,2022,NOVIEMBRE,15,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2742528767,-97.855861722,AUTO,False
1311382.0,22.2829078463,-97.8813357498,Auto,2022,NOVIEMBRE,18,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2829078463,-97.8813357498,AUTO,False
1313145.0,22.2610053965,-97.8374289901,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2610053965,-97.8374289901,AUTO,False
1312674.0,22.2443885,-97.8647839,Motocicleta,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2443885,-97.8647839,MOTOCICLETA,True
1313309.0,22.2503032751,-97.8549492436,Auto,2022,NOVIEMBRE,15,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2503032751,-97.8549492436,AUTO,False
1313409.0,23.757461,-99.166225,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.757461,-99.166225,AUTO,False
1313817.0,23.7732213024,-99.1391231674,Auto,2022,NOVIEMBRE,19,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7732213024,-99.1391231674,AUTO,False
1313996.0,22.284656,-97.874104,CamiÃ³n,2022,NOVIEMBRE,23,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.284656,-97.874104,CAMIA3N,False
1314502.0,22.2867027,-97.8741198,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2867027,-97.8741198,AUTO,False
1314542.0,22.2526751,-97.8378365,Auto,2022,NOVIEMBRE,9,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2526751,-97.8378365,AUTO,False
1314389.0,22.2820407,-97.8692774,Auto,2022,NOVIEMBRE,10,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2820407,-97.8692774,AUTO,False
1315140.0,23.7388766,-99.1620373,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7388766,-99.1620373,AUTO,False
1315604.0,22.2779794,-97.879569,CamiÃ³n ligero,2022,NOVIEMBRE,12,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2779794,-97.879569,CAMIA3N LIGERO,False
1315644.0,23.742791319,-99.1527303444,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.742791319,-99.1527303444,AUTO,False
1315761.0,22.2550568045,-97.8534776808,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2550568045,-97.8534776808,AUTO,False
1316276.0,22.2792135,-97.8696873,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2792135,-97.8696873,AUTO,False
1316556.0,22.272293401,-97.8292898937,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.272293401,-97.8292898937,AUTO,False
1317180.0,22.2654519,-97.8430221,Auto,2022,NOVIEMBRE,18,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2654519,-97.8430221,AUTO,False
1317312.0,22.2674858,-97.848541,Auto,2022,NOVIEMBRE,18,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2674858,-97.848541,AUTO,False
1317300.0,22.2936557065,-97.8213660101,CamiÃ³n ligero,2022,NOVIEMBRE,19,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2936557065,-97.8213660101,CAMIA3N LIGERO,False
1317356.0,22.2444381382,-97.8664088612,CamiÃ³n ligero,2022,NOVIEMBRE,20,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2444381382,-97.8664088612,CAMIA3N LIGERO,False
1317570.0,22.2184805508,-97.8621498135,Auto,2022,NOVIEMBRE,21,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2184805508,-97.8621498135,AUTO,False
1318243.0,22.2532155744,-97.8536649377,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2532155744,-97.8536649377,AUTO,False
1318828.0,23.7672446,-99.1607359,Auto,2022,NOVIEMBRE,10,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7672446,-99.1607359,AUTO,False
1318967.0,22.2872094135,-97.8735281307,CamiÃ³n ligero,2022,NOVIEMBRE,12,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2872094135,-97.8735281307,CAMIA3N LIGERO,False
1319809.0,22.298766,-97.8760716,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.298766,-97.8760716,AUTO,False
1320785.0,22.2589478,-97.8748303,Auto,2022,NOVIEMBRE,19,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2589478,-97.8748303,AUTO,False
1321731.0,23.7534784204,-99.1589490955,Auto,2022,NOVIEMBRE,7,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7534784204,-99.1589490955,AUTO,False
1321739.0,22.315709,-97.863621,Auto,2022,NOVIEMBRE,7,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.315709,-97.863621,AUTO,False
1321498.0,22.2541849,-97.8764331,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2541849,-97.8764331,AUTO,False
1321888.0,22.2487879,-97.8742221,Auto,2022,NOVIEMBRE,9,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2487879,-97.8742221,AUTO,False
1322641.0,22.2776861716,-97.8589759206,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2776861716,-97.8589759206,AUTO,False
1322545.0,23.7494873,-99.1597246,Auto,2022,NOVIEMBRE,12,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7494873,-99.1597246,AUTO,False
1322819.0,22.2683944,-97.8733215,Auto,2022,NOVIEMBRE,12,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2683944,-97.8733215,AUTO,False
1323012.0,22.2613003,-97.8742009,Auto,2022,NOVIEMBRE,12,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2613003,-97.8742009,AUTO,False
1322838.0,22.2864786025,-97.8774198173,Auto,2022,NOVIEMBRE,12,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2864786025,-97.8774198173,AUTO,False
1323046.0,23.7311405665,-99.1299862908,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7311405665,-99.1299862908,AUTO,False
1323385.0,22.2752379742,-97.8525456396,Auto,2022,NOVIEMBRE,15,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2752379742,-97.8525456396,AUTO,False
1323783.0,22.2665598447,-97.858956292,Auto,2022,NOVIEMBRE,16,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2665598447,-97.858956292,AUTO,False
1324095.0,23.7467923,-99.125857,CamiÃ³n,2022,NOVIEMBRE,17,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7467923,-99.125857,CAMIA3N,False
1323884.0,22.2711563,-97.8580534,Auto,2022,NOVIEMBRE,18,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2711563,-97.8580534,AUTO,False
1324478.0,22.2511324253,-97.8620112308,Auto,2022,NOVIEMBRE,20,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2511324253,-97.8620112308,AUTO,False
1324946.0,22.2790618,-97.839214,Auto,2022,NOVIEMBRE,22,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2790618,-97.839214,AUTO,False
1325602.0,22.2206554727,-97.8787667072,Auto,2022,NOVIEMBRE,3,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2206554727,-97.8787667072,AUTO,False
1325641.0,22.2706165197,-97.8738353296,Auto,2022,NOVIEMBRE,8,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2706165197,-97.8738353296,AUTO,False
1326517.0,22.3011344,-97.8799362,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.3011344,-97.8799362,AUTO,False
1326539.0,22.2553468,-97.868193,Auto,2022,NOVIEMBRE,11,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2553468,-97.868193,AUTO,False
1326863.0,22.2768432273,-97.8393475846,Auto,2022,NOVIEMBRE,13,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2768432273,-97.8393475846,AUTO,False
1327110.0,22.2807189916,-97.8724016249,Auto,2022,NOVIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2807189916,-97.8724016249,AUTO,False
1327098.0,22.2688062043,-97.8432958613,Auto,2022,NOVIEMBRE,15,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2688062043,-97.8432958613,AUTO,False
1328510.0,22.2480215,-97.8655698,Auto,2022,NOVIEMBRE,18,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Noviembre_2022.csv,22.2480215,-97.8655698,AUTO,False
1328426.0,23.7554371,-99.163952,Auto,2022,NOVIEMBRE,19,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Noviembre_2022.csv,23.7554371,-99.163952,AUTO,False
