,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8948b159a2bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159a33ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159a37ffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b159a3bffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159a43ffff,15.0,0.0,4.0,0.0,0.0,2.0
8948b159a47ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159a4bffff,44.0,0.0,0.0,0.0,0.0,0.0
8948b159a4fffff,1.0,0.0,0.0,0.0,0.0,1.0
8948b159a53ffff,7.0,0.0,0.0,0.0,0.0,1.0
8948b159a57ffff,11.0,0.0,0.0,0.0,0.0,0.0
8948b159a5bffff,9.0,0.0,2.0,0.0,0.0,1.0
8948b159a6fffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159a73ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159a77ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159a7bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159a83ffff,20.0,0.0,12.0,1.0,4.0,1.0
8948b159a87ffff,0.0,0.0,1.0,1.0,0.0,0.0
8948b159a8bffff,14.0,0.0,0.0,0.0,0.0,0.0
8948b159a8fffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b159a93ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159a97ffff,13.0,0.0,3.0,2.0,1.0,0.0
8948b159a9bffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159aa3ffff,6.0,0.0,3.0,0.0,0.0,0.0
8948b159aa7ffff,14.0,0.0,0.0,0.0,0.0,1.0
8948b159aabffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159aafffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159ab3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159ab7ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159ac3ffff,1.0,0.0,1.0,0.0,0.0,0.0
8948b159ac7ffff,12.0,0.0,1.0,0.0,0.0,0.0
8948b159acbffff,2.0,0.0,1.0,0.0,0.0,0.0
8948b159acfffff,62.0,0.0,2.0,2.0,0.0,1.0
8948b159ad3ffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b159ad7ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159adbffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159b03ffff,6.0,0.0,0.0,0.0,0.0,0.0
8948b159b07ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159b0bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159b17ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159b1bffff,2.0,0.0,4.0,1.0,0.0,0.0
8948b159b33ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159b53ffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b159b57ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159b6bffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159b73ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159b8bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159b8fffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159b93ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159b97ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159b9bffff,7.0,0.0,0.0,0.0,0.0,0.0
8948b159babffff,3.0,0.0,1.0,0.0,1.0,0.0
8948b159bbbffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159bc3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159bc7ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159bcbffff,10.0,0.0,1.0,1.0,0.0,0.0
8948b159bcfffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159bdbffff,8.0,0.0,0.0,0.0,0.0,0.0
8948b159c07ffff,6.0,0.0,1.0,0.0,0.0,0.0
8948b159c0bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159c0fffff,2.0,0.0,0.0,0.0,0.0,1.0
8948b159c17ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159c23ffff,3.0,0.0,1.0,0.0,0.0,0.0
8948b159c2bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159c2fffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159c33ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159c37ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159c3bffff,0.0,0.0,2.0,0.0,0.0,0.0
8948b159c43ffff,8.0,0.0,0.0,0.0,0.0,0.0
8948b159c4bffff,10.0,0.0,0.0,0.0,0.0,0.0
8948b159c4fffff,7.0,0.0,0.0,0.0,0.0,0.0
8948b159c53ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159c5bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159c63ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159c67ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159c6bffff,7.0,0.0,1.0,0.0,1.0,0.0
8948b159c73ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159c77ffff,3.0,0.0,0.0,0.0,0.0,0.0
8948b159c7bffff,2.0,0.0,0.0,0.0,0.0,1.0
