,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8a456da20cf7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20d07fff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da20d0ffff,1.0,1.0,0.0,0.0,0.0,0.0
8a456da20d17fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20d1ffff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da20d27fff,6.0,1.0,0.0,0.0,0.0,0.0
8a456da20d37fff,16.0,1.0,0.0,0.0,0.0,0.0
8a456da20d47fff,5.0,0.0,4.0,2.0,0.0,0.0
8a456da20d4ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da20d67fff,12.0,0.0,2.0,0.0,2.0,0.0
8a456da20d77fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20d9ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da20da7fff,5.0,0.0,0.0,0.0,0.0,0.0
8a456da20daffff,4.0,0.0,0.0,0.0,0.0,0.0
8a456da21007fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da2100ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da2101ffff,0.0,0.0,1.0,0.0,0.0,0.0
8a456da21027fff,5.0,0.0,0.0,0.0,0.0,1.0
8a456da21047fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da2104ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da21057fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2105ffff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da21067fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da21077fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da210affff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da210cffff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da210d7fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da210dffff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da210e7fff,2.0,0.0,0.0,0.0,0.0,0.0
8a456da210effff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da210f7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da21107fff,1.0,0.0,0.0,0.0,0.0,0.0
8a456da2110ffff,5.0,0.0,1.0,0.0,1.0,0.0
8a456da21117fff,3.0,0.0,0.0,0.0,0.0,0.0
8a456da2111ffff,0.0,0.0,1.0,0.0,0.0,0.0
