,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
89499b0b5cbffff,4.0,0.0,4.0,0.0,2.0,1.0
89499b0b5cfffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b5d3ffff,1.0,0.0,1.0,0.0,1.0,0.0
89499b0b5d7ffff,6.0,0.0,0.0,0.0,0.0,1.0
89499b0b5dbffff,11.0,0.0,5.0,2.0,1.0,1.0
89499b0b603ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b607ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b60bffff,8.0,0.0,5.0,0.0,2.0,0.0
89499b0b60fffff,0.0,0.0,1.0,0.0,1.0,0.0
89499b0b613ffff,5.0,0.0,0.0,0.0,0.0,0.0
89499b0b617ffff,6.0,0.0,1.0,0.0,0.0,1.0
89499b0b61bffff,1.0,0.0,2.0,0.0,0.0,0.0
89499b0b623ffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b0b62fffff,4.0,0.0,0.0,0.0,0.0,0.0
89499b0b633ffff,15.0,0.0,1.0,0.0,1.0,0.0
89499b0b637ffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b0b63bffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b643ffff,3.0,0.0,5.0,0.0,0.0,0.0
89499b0b647ffff,6.0,0.0,8.0,1.0,1.0,0.0
89499b0b64bffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b0b653ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b657ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b65bffff,0.0,0.0,1.0,0.0,0.0,0.0
89499b0b663ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b667ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b0b66bffff,6.0,0.0,1.0,1.0,0.0,0.0
89499b0b66fffff,2.0,0.0,2.0,1.0,0.0,0.0
89499b0b673ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b0b677ffff,3.0,0.0,1.0,0.0,0.0,0.0
89499b0b67bffff,5.0,0.0,3.0,0.0,0.0,0.0
89499b0b683ffff,4.0,0.0,0.0,0.0,0.0,0.0
89499b0b687ffff,10.0,1.0,4.0,0.0,2.0,0.0
89499b0b68bffff,15.0,0.0,5.0,2.0,3.0,1.0
89499b0b68fffff,12.0,0.0,1.0,1.0,0.0,0.0
89499b0b693ffff,7.0,0.0,2.0,0.0,2.0,1.0
89499b0b697ffff,1.0,0.0,2.0,0.0,2.0,0.0
89499b0b69bffff,4.0,0.0,3.0,0.0,2.0,0.0
89499b0b6a3ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b6a7ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b0b6abffff,1.0,0.0,0.0,0.0,0.0,1.0
89499b0b6afffff,6.0,0.0,0.0,0.0,0.0,1.0
89499b0b6b3ffff,12.0,0.0,2.0,0.0,0.0,1.0
89499b0b6b7ffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b0b6bbffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b0b6c3ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b0b6c7ffff,11.0,0.0,17.0,3.0,6.0,0.0
89499b0b6cbffff,1.0,0.0,0.0,0.0,0.0,1.0
89499b0b6cfffff,0.0,0.0,1.0,0.0,1.0,0.0
89499b0b6d3ffff,4.0,0.0,1.0,0.0,1.0,0.0
89499b0b6d7ffff,6.0,0.0,2.0,2.0,0.0,1.0
89499b0b6dbffff,5.0,1.0,1.0,0.0,0.0,0.0
89499b18043ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b18357ffff,0.0,0.0,0.0,0.0,0.0,1.0
89499b1837bffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b183cfffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b190dbffff,0.0,0.0,0.0,0.0,0.0,1.0
89499b19253ffff,1.0,0.0,3.0,0.0,0.0,0.0
89499b1925bffff,2.0,0.0,1.0,0.0,0.0,0.0
89499b19273ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b1929bffff,1.0,0.0,0.0,0.0,0.0,1.0
89499b192c3ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b192cbffff,2.0,0.0,0.0,0.0,0.0,1.0
89499b192d7ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b19623ffff,4.0,0.0,0.0,0.0,0.0,0.0
89499b1962bffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19667ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19803ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b19807ffff,10.0,0.0,5.0,1.0,1.0,0.0
89499b1980bffff,2.0,0.0,0.0,0.0,0.0,1.0
89499b1980fffff,0.0,0.0,1.0,1.0,0.0,0.0
89499b19813ffff,1.0,0.0,4.0,1.0,1.0,1.0
89499b19817ffff,2.0,0.0,3.0,1.0,1.0,0.0
89499b1981bffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19823ffff,0.0,0.0,5.0,1.0,3.0,1.0
89499b19827ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b1982bffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b1982fffff,3.0,0.0,13.0,0.0,4.0,1.0
89499b19833ffff,3.0,0.0,1.0,0.0,1.0,0.0
89499b19837ffff,1.0,0.0,0.0,0.0,0.0,1.0
89499b1983bffff,0.0,0.0,1.0,0.0,1.0,0.0
89499b19843ffff,0.0,0.0,1.0,0.0,0.0,0.0
89499b19847ffff,4.0,0.0,2.0,1.0,1.0,0.0
89499b1984bffff,8.0,0.0,1.0,1.0,0.0,0.0
89499b1984fffff,4.0,0.0,0.0,0.0,0.0,0.0
89499b19853ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b1985bffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19863ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19867ffff,3.0,0.0,1.0,0.0,0.0,0.0
89499b1986bffff,3.0,0.0,1.0,0.0,1.0,0.0
89499b1986fffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b19873ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19877ffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b1987bffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b19883ffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b19887ffff,0.0,0.0,1.0,0.0,0.0,0.0
89499b1988fffff,0.0,0.0,1.0,0.0,1.0,0.0
89499b19893ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b1989bffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b198a3ffff,1.0,0.0,1.0,0.0,1.0,0.0
89499b198abffff,1.0,0.0,2.0,0.0,1.0,0.0
89499b198b3ffff,0.0,0.0,1.0,1.0,0.0,0.0
89499b198b7ffff,3.0,0.0,1.0,0.0,0.0,0.0
89499b198bbffff,4.0,0.0,4.0,2.0,2.0,0.0
89499b198c3ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b198c7ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b198cbffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b198cfffff,1.0,0.0,1.0,0.0,0.0,0.0
89499b1994bffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19953ffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b1995bffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b199c3ffff,0.0,0.0,0.0,0.0,0.0,1.0
89499b199cbffff,1.0,0.0,0.0,0.0,0.0,1.0
89499b199dbffff,2.0,0.0,0.0,0.0,0.0,1.0
89499b19a03ffff,1.0,0.0,2.0,0.0,2.0,1.0
89499b19a07ffff,20.0,0.0,4.0,2.0,0.0,0.0
89499b19a0bffff,4.0,1.0,0.0,0.0,0.0,0.0
89499b19a0fffff,4.0,0.0,5.0,0.0,3.0,0.0
