,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8a48b06938e7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06938f7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693a97fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0693a9ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0693ab7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693adffff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b0693b97fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693b9ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0693bb7fff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b0693c0ffff,0.0,0.0,1.0,1.0,0.0,0.0
8a48b0693c17fff,0.0,0.0,1.0,0.0,1.0,0.0
8a48b0693c27fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693c2ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693c37fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693c47fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693c5ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693c77fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693caffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693ce7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693ceffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d0ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d17fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d27fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d2ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d47fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d4ffff,0.0,0.0,3.0,1.0,1.0,0.0
8a48b0693d57fff,0.0,0.0,3.0,1.0,1.0,0.0
8a48b0693d5ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d6ffff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b0693d87fff,1.0,0.0,1.0,0.0,0.0,1.0
8a48b0693d8ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d97fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693d9ffff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b0693da7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0693daffff,2.0,0.0,3.0,2.0,0.0,0.0
8a48b0693db7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069509ffff,0.0,0.0,1.0,0.0,0.0,0.0
8a48b0695287fff,0.0,0.0,2.0,0.0,0.0,0.0
8a48b06952b7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0695417fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06957affff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069604ffff,0.0,0.0,1.0,0.0,1.0,0.0
8a48b0696067fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06960cffff,0.0,0.0,2.0,0.0,0.0,0.0
8a48b06960effff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696207fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069620ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0696217fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696257fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696277fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696287fff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b0696297fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069629ffff,0.0,0.0,1.0,0.0,1.0,0.0
8a48b06962b7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06962c7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06962effff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06962f7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696327fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696347fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069635ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069638ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696397fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06963affff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696427fff,3.0,0.0,0.0,0.0,0.0,0.0
8a48b06964d7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b06964dffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696547fff,1.0,0.0,1.0,0.0,1.0,0.0
8a48b0696557fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069656ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0696577fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696587fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069658ffff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b0696597fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069659ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0696617fff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b0696627fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696637fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0696647fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069664ffff,0.0,0.0,1.0,0.0,1.0,0.0
8a48b069665ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696687fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069669ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06966c7fff,0.0,0.0,0.0,0.0,0.0,0.0
