,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
89456da310fffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da311bffff,1.0,0.0,1.0,0.0,0.0,0.0
89456da3123ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da3127ffff,16.0,1.0,0.0,0.0,0.0,0.0
89456da312bffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da312fffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da3137ffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da313bffff,20.0,0.0,1.0,0.0,0.0,0.0
89456da3143ffff,3.0,0.0,0.0,0.0,0.0,1.0
89456da3147ffff,2.0,0.0,1.0,0.0,1.0,0.0
89456da314fffff,5.0,0.0,0.0,0.0,0.0,0.0
89456da315bffff,2.0,0.0,0.0,0.0,0.0,3.0
89456da3163ffff,8.0,0.0,0.0,0.0,0.0,0.0
89456da316bffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da3177ffff,4.0,0.0,0.0,0.0,0.0,0.0
89456da317bffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da31a3ffff,13.0,0.0,0.0,0.0,0.0,1.0
89456da31a7ffff,3.0,0.0,0.0,0.0,0.0,1.0
89456da31abffff,8.0,0.0,2.0,0.0,2.0,0.0
89456da31afffff,6.0,0.0,2.0,0.0,0.0,0.0
89456da31b3ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da31b7ffff,5.0,0.0,0.0,0.0,0.0,0.0
89456da31c3ffff,1.0,0.0,0.0,0.0,0.0,1.0
89456da31c7ffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da31d3ffff,3.0,0.0,0.0,0.0,0.0,0.0
89456da31dbffff,9.0,0.0,0.0,0.0,0.0,0.0
89456da3507ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da3523ffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da3533ffff,4.0,0.0,0.0,0.0,0.0,0.0
89456da3537ffff,16.0,1.0,0.0,0.0,0.0,0.0
89456da353bffff,12.0,0.0,0.0,0.0,0.0,0.0
89456da3543ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da354bffff,14.0,0.0,0.0,0.0,0.0,0.0
89456da3563ffff,7.0,0.0,0.0,0.0,0.0,0.0
89456da356bffff,14.0,0.0,1.0,0.0,0.0,0.0
89456da3577ffff,15.0,0.0,1.0,1.0,0.0,0.0
89456da3583ffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da3587ffff,10.0,0.0,0.0,0.0,0.0,0.0
89456da358bffff,2.0,0.0,0.0,0.0,0.0,0.0
89456da35a3ffff,17.0,0.0,0.0,0.0,0.0,0.0
89456da35a7ffff,18.0,0.0,1.0,0.0,0.0,0.0
89456da35abffff,8.0,0.0,0.0,0.0,0.0,0.0
89456da35afffff,20.0,0.0,1.0,0.0,0.0,1.0
89456da35b3ffff,20.0,0.0,4.0,0.0,3.0,0.0
89456da35b7ffff,7.0,0.0,0.0,0.0,0.0,0.0
89456da35bbffff,1.0,0.0,0.0,0.0,0.0,0.0
89456da35c7ffff,4.0,0.0,0.0,0.0,0.0,0.0
89456db0a47ffff,1.0,0.0,0.0,0.0,0.0,0.0
89456db0a63ffff,0.0,0.0,0.0,0.0,0.0,1.0
89456db0a7bffff,0.0,0.0,0.0,0.0,0.0,1.0
89456db0b9bffff,1.0,0.0,0.0,0.0,0.0,0.0
89456db192bffff,6.0,0.0,0.0,0.0,0.0,0.0
89456db193bffff,1.0,0.0,0.0,0.0,0.0,0.0
89456db1963ffff,9.0,0.0,0.0,0.0,0.0,0.0
89456db1967ffff,12.0,0.0,1.0,0.0,0.0,1.0
89456db196fffff,2.0,0.0,0.0,0.0,0.0,0.0
89456db1973ffff,1.0,0.0,0.0,0.0,0.0,0.0
89456db1977ffff,7.0,0.0,0.0,0.0,0.0,0.0
89456db1b27ffff,3.0,0.0,0.0,0.0,0.0,0.0
