UNIDAD,FECHA DE INICIO,AÑO,DELITO,MODALIDAD,MUNICIPIO_HECHO,LATITUD,LONGITUD,lat,lon,geo_ok,urbano,en_rect,ciudad_std
UNIDAD REYNOSA 2A.,13/10/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.0823687,-98.3049569,26.0823687,-98.3049569,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,13/10/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.0823687,-98.3049569,26.0823687,-98.3049569,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,13/10/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.06949611718598,-98.29383283085456,26.06949611718598,-98.29383283085456,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,13/10/2022,2022.0,LESIONES,CULPOSO,REYNOSA,25.9989935,-98.2034686,25.9989935,-98.2034686,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,13/10/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.09132286299796,-98.29713499946021,26.09132286299796,-98.2971349994602,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,13/11/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.038271,-98.273084,26.038271,-98.273084,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,13/11/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0726875,98.30488,26.0726875,-98.30488,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,13/12/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,25.77772,-99.29446,25.77772,-99.29446,True,False,False,REYNOSA
UNIDAD REYNOSA 3A.,14/01/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.1816584,98.82412,26.1816584,-98.82412,True,False,False,REYNOSA
UNIDAD REYNOSA 3A.,14/02/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,25.9530791,98.2715,25.9530791,-98.2715,True,False,True,REYNOSA
UNIDAD 1 ADOLESCENTES REYNOSA,14/02/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.019807,-98.283986,26.019807,-98.283986,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,14/03/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,25.853257,-98.44566,25.853257,-98.44566,True,False,False,REYNOSA
UNIDAD REYNOSA 1A.,14/03/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.07314765785044,-98.3364772796631,26.07314765785044,-98.3364772796631,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,14/04/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.011438,-98.26890,26.011438,-98.2689,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,14/04/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0888803,-98.2872438,26.0888803,-98.2872438,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,14/05/2021,2021.0,HOMICIDIO,CULPOSO,REYNOSA,26.093354706176836,-98.32154273986816,26.09335470617684,-98.32154273986816,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,14/05/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,25.995824365727312,-98.26147242983285,25.995824365727312,-98.26147242983284,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,14/06/2021,2021.0,HOMICIDIO,CULPOSO,REYNOSA,26.5558,98.29698,26.5558,-98.29698,True,False,False,REYNOSA
UNIDAD REYNOSA 1A.,14/06/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.082614360306835,-98.30234983474999,26.082614360306835,-98.30234983475,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,14/07/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.002753677066945,-98.29610944306724,26.002753677066945,-98.29610944306724,True,False,True,REYNOSA
ATENCION INMEDIATA EN REYNOSA,14/07/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.08293512534656,-98.29883036302564,26.08293512534656,-98.29883036302564,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,14/07/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.05810,98.27986,26.0581,-98.27986,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,14/08/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.07561,-98.28974,26.07561,-98.28974,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,14/08/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.005585,-98.169134,26.005585,-98.169134,True,False,False,REYNOSA
ATENCION INMEDIATA EN REYNOSA,14/09/2020,2020.0,LESIONES,CULPOSO,REYNOSA,25.985421812236083,-98.28288082604527,25.985421812236083,-98.28288082604529,True,True,True,REYNOSA
ATENCION INMEDIATA EN REYNOSA,14/09/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.06649790548132,-98.34058724854428,26.06649790548132,-98.34058724854428,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,14/09/2021,2021.0,HOMICIDIO,CULPOSO,REYNOSA,26.043025377542182,-98.29160624376696,26.043025377542182,-98.29160624376696,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,14/10/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.0553915,-98.2995292,26.0553915,-98.2995292,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,14/10/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.0749044,-98.3034694,26.0749044,-98.3034694,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,14/11/2021,2021.0,HOMICIDIO,CULPOSO,REYNOSA,26.03440996916665,98.39407565376615,26.03440996916665,-98.39407565376617,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,14/11/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.0418633,-98.2928146,26.0418633,-98.2928146,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,14/12/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.08523621557298,-98.28319389194594,26.08523621557298,-98.28319389194594,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,14/12/2021,2021.0,HOMICIDIO,CULPOSO,REYNOSA,26.053333,-98.30309,26.053333,-98.30309,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,14/12/2021,2021.0,LESIONES,CULPOSO,REYNOSA,25.936995,-98.271129,25.936995,-98.271129,True,False,False,REYNOSA
UNIDAD REYNOSA 3A.,14/12/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0687184,-98.2752939,26.0687184,-98.2752939,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,14/12/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,25.936592,-98.251382,25.936592,-98.251382,True,False,False,REYNOSA
UNIDAD REYNOSA 3A.,15/01/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.0624881,98.352864,26.0624881,-98.352864,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,15/01/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0635104,98.33287,26.0635104,-98.33287,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,15/01/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.056349,98.365994,26.056349,-98.365994,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/02/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.09057969591893,-98.27193260192873,26.09057969591893,-98.27193260192873,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/02/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.04731597153605,-98.30991104279957,26.04731597153605,-98.30991104279956,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/02/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,25.9885018,-98.33587,25.9885018,-98.33587,True,False,True,REYNOSA
UNIDAD REYNOSA 1A.,15/03/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.089654677873334,-98.2844638824463,26.08965467787333,-98.2844638824463,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/03/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.0672345,-98.2911302,26.0672345,-98.2911302,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,15/03/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.1292867,-98.34889,26.1292867,-98.34889,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,15/03/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.083332,-98.328856,26.083332,-98.328856,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/04/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.020362321883447,-98.22882111763025,26.020362321883447,-98.22882111763025,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/04/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.043182,-98.29308,26.043182,-98.29308,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/05/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.08256,-98.30246,26.08256,-98.30246,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/05/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.07629345507211,98.31603206821433,26.07629345507211,-98.31603206821433,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/05/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.07492924807851,98.31918840608898,26.07492924807851,-98.31918840608898,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/05/2020,2020.0,LESIONES,CULPOSO,REYNOSA,25.8736284,-98.35281,25.8736284,-98.35281,True,False,False,REYNOSA
UNIDAD REYNOSA 1A.,15/05/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.1895091,-98.4892356,26.1895091,-98.4892356,True,False,False,REYNOSA
UNIDAD REYNOSA 2A.,15/05/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.03418003562964,-98.21890104271493,26.03418003562964,-98.21890104271492,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,15/06/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.08000420554217,-98.3181522408295,26.08000420554217,-98.3181522408295,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/06/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.113035781280963,-98.3286470331523,26.113035781280963,-98.3286470331523,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/06/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.082527693165837,-98.30236054562116,26.08252769316584,-98.30236054562116,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/06/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.003423,-98.2764541,26.003423,-98.2764541,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/07/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.070355340950258,-98.33082739220188,26.070355340950258,-98.33082739220188,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,15/08/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.088126820598426,98.26953246574699,26.088126820598426,-98.269532465747,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,15/08/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.103021295421335,98.32060882724937,26.10302129542133,-98.32060882724936,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,15/09/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,25.999353462453055,98.27576458201793,25.99935346245305,-98.27576458201791,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,15/09/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.039656,-98.375318,26.039656,-98.375318,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,15/09/2023,2023.0,LESIONES,CULPOSO,REYNOSA,25.988970454346546,98.27141850082171,25.988970454346543,-98.27141850082172,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,15/09/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0360599,-98.2399654,26.0360599,-98.2399654,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,15/10/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.02061,-98.30713,26.02061,-98.30713,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,15/10/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.055657147139748,-98.38475616818889,26.055657147139748,-98.38475616818889,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,15/11/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.039088,-98.36918,26.039088,-98.36918,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,15/11/2022,2022.0,LESIONES,CULPOSO,REYNOSA,25.936995,98.271129,25.936995,-98.271129,True,False,False,REYNOSA
UNIDAD REYNOSA 3A.,15/12/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.0823687,98.30495,26.0823687,-98.30495,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,15/12/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.031490,-98.32255,26.03149,-98.32255,True,False,True,REYNOSA
UNIDAD REYNOSA 1A.,16/01/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.055484277369548,-98.29725505152481,26.055484277369548,-98.2972550515248,True,True,True,REYNOSA
ATENCION INMEDIATA EN REYNOSA,16/01/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.033410272347698,-98.38707883863927,26.03341027234769,-98.38707883863928,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,16/01/2021,2021.0,HOMICIDIO,CULPOSO,REYNOSA,26.0751865,98.33786,26.0751865,-98.33786,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/01/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.055457924603818,-98.29703924131329,26.05545792460381,-98.29703924131329,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/01/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.082362107562066,-98.3024363392474,26.082362107562066,-98.3024363392474,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/02/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.05332359915731,-98.37103913499479,26.05332359915731,-98.3710391349948,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/02/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.0553963,-98.3021041,26.0553963,-98.3021041,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/03/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.0666998,-98.32238,26.0666998,-98.32238,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/04/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.055765194577816,-98.29599103236316,26.055765194577816,-98.29599103236316,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/05/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.034825317983515,-98.2822745479024,26.034825317983515,-98.2822745479024,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/05/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.047354012625735,-98.31592024827034,26.04735401262573,-98.31592024827034,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/05/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.04851,-98.23133,26.04851,-98.23133,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/05/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.04743,-98.33768,26.04743,-98.33768,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/06/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.11669952555687,-98.33380451218288,26.11669952555687,-98.33380451218288,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,16/07/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.04896,-98.29461,26.04896,-98.29461,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/08/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.08976648602946,-98.27768679655159,26.08976648602946,-98.2776867965516,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/08/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.082566179367813,98.30240348103364,26.082566179367813,-98.30240348103364,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,16/09/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.0823687,98.30495,26.0823687,-98.30495,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/09/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.000451480991636,-98.27561149894407,26.00045148099164,-98.27561149894407,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/09/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0385359,98.239264,26.0385359,-98.239264,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/09/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0225574315303,98.34960171530996,26.0225574315303,-98.34960171530996,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/09/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.04789849679271,98.29997334006256,26.04789849679271,-98.29997334006256,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/10/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.0319717,98.2921759,26.0319717,-98.2921759,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,16/10/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.038761941309783,98.35646209774886,26.038761941309783,-98.35646209774886,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,16/11/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.04760,-98.366376,26.0476,-98.366376,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,16/12/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.085744348272744,-98.28481256961824,26.085744348272744,-98.28481256961824,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,16/12/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.0823687,98.30495,26.0823687,-98.30495,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,17/01/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.088062076143675,-98.27321321764943,26.088062076143675,-98.27321321764944,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,17/01/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.0102920,98.3435,26.010292,-98.3435,True,False,True,REYNOSA
UNIDAD REYNOSA 1A.,17/01/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.055091343473403,-98.29660892486574,26.055091343473403,-98.29660892486574,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,17/01/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.082324133068745,-98.30265998840333,26.082324133068745,-98.30265998840332,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,17/02/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.084721124795728,-98.29922676086426,26.084721124795728,-98.29922676086426,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,17/02/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.0914136,-98.2747612,26.0914136,-98.2747612,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,17/02/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,25.936941160886736,-98.26725482940675,25.936941160886736,-98.26725482940677,True,False,False,REYNOSA
ATENCION INMEDIATA EN REYNOSA,17/02/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.014121519683012,-98.24258655309679,26.01412151968301,-98.2425865530968,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,17/03/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.09304637495413,-98.3145046234131,26.09304637495413,-98.3145046234131,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,17/03/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.0553963,-98.3021041,26.0553963,-98.3021041,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,17/04/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.20513,-98.45590,26.20513,-98.4559,True,False,False,REYNOSA
UNIDAD REYNOSA 1A.,17/04/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.078677872587356,-98.28130636799759,26.07867787258736,-98.2813063679976,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,17/06/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.01203,-98.24783,26.01203,-98.24783,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,17/07/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0942212,98.3058047,26.0942212,-98.3058047,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,17/08/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.045647644777663,98.39105679164427,26.045647644777663,-98.39105679164427,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,17/09/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.057369596525533,98.36448977416785,26.057369596525533,-98.36448977416784,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,17/10/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.055589084718267,-98.2969650323443,26.055589084718267,-98.2969650323443,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,17/10/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.041379,98.307808,26.041379,-98.307808,True,True,True,REYNOSA
ATENCION INMEDIATA EN REYNOSA,17/10/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.06961090694844,-98.2785584979016,26.06961090694844,-98.2785584979016,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,17/10/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0243562,-98.4061743,26.0243562,-98.4061743,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,17/10/2023,2023.0,LESIONES,CULPOSO,REYNOSA,25.9369998,-98.2711298,25.9369998,-98.2711298,True,False,False,REYNOSA
ATENCION INMEDIATA EN REYNOSA,17/11/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.08370626980119,-98.27775411809348,26.08370626980119,-98.27775411809348,True,True,True,REYNOSA
ATENCION INMEDIATA EN REYNOSA,18/02/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.08101029028806,-98.29319791171545,26.08101029028806,-98.29319791171544,True,True,True,REYNOSA
ATENCION INMEDIATA EN REYNOSA,18/02/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.070201282634866,-98.32510535484741,26.070201282634866,-98.3251053548474,True,True,True,REYNOSA
ATENCION INMEDIATA EN REYNOSA,18/02/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.064003111042155,-98.32665118647272,26.064003111042155,-98.32665118647272,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,18/03/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.09260408956393,98.28435736117864,26.09260408956393,-98.28435736117864,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,18/03/2022,2022.0,LESIONES,CULPOSO,REYNOSA,25.9952366,-98.32048,25.9952366,-98.32048,True,False,True,REYNOSA
UNIDAD REYNOSA 1A.,18/04/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.052356007885138,-98.3485279236945,26.052356007885138,-98.3485279236945,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,18/04/2021,2021.0,HOMICIDIO,CULPOSO,REYNOSA,26.02349905671708,-98.23985244674058,26.02349905671708,-98.23985244674058,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,18/05/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.019202377142655,-98.20838810471493,26.01920237714265,-98.20838810471491,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,18/05/2022,2022.0,HOMICIDIO,CULPOSO,REYNOSA,26.058624989935954,-98.3854221734215,26.05862498993596,-98.3854221734215,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,18/06/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.0171982,98.260837,26.0171982,-98.260837,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,18/06/2021,2021.0,HOMICIDIO,CULPOSO,REYNOSA,26.032336001902667,-98.38337364562257,26.032336001902667,-98.38337364562256,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,18/06/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.058112,-98.3272258,26.058112,-98.3272258,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,18/08/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.094242198050452,-98.27800669178495,26.09424219805045,-98.27800669178497,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,18/08/2019,2019.0,LESIONES,CULPOSO,REYNOSA,26.08978050595676,-98.2809471558604,26.08978050595676,-98.2809471558604,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,18/08/2021,2021.0,LESIONES,CULPOSO,REYNOSA,26.051048316485197,98.38348017388591,26.0510483164852,-98.38348017388591,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,18/09/2020,2020.0,HOMICIDIO,CULPOSO,REYNOSA,26.0553915,-98.2995292,26.0553915,-98.2995292,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,18/09/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.0449598,-98.2995053,26.0449598,-98.2995053,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,18/09/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0823687,98.30495,26.0823687,-98.30495,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,18/09/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0726731,98.31574,26.0726731,-98.31574,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,18/09/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.025013231348723,-98.24704486138346,26.025013231348723,-98.24704486138346,True,True,True,REYNOSA
UNIDAD REYNOSA 2A.,18/10/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.0823687,-98.3049569,26.0823687,-98.3049569,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,18/10/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.062629,-98.320099,26.062629,-98.320099,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,18/10/2023,2023.0,HOMICIDIO,CULPOSO,REYNOSA,26.0236548,-98.382935,26.0236548,-98.382935,True,False,True,REYNOSA
UNIDAD REYNOSA 3A.,18/11/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.090397523346937,-98.28174680471422,26.090397523346937,-98.28174680471422,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,18/11/2019,2019.0,HOMICIDIO,CULPOSO,REYNOSA,26.087302,-98.28215,26.087302,-98.28215,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,18/11/2022,2022.0,LESIONES,CULPOSO,REYNOSA,26.0529967,98.35785,26.0529967,-98.35785,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,18/11/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0420464,-98.3168475,26.0420464,-98.3168475,True,True,True,REYNOSA
UNIDAD REYNOSA 3A.,18/11/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.0553915,-98.2995292,26.0553915,-98.2995292,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,19/01/2020,2020.0,LESIONES,CULPOSO,REYNOSA,26.089654677873334,-98.29304695129396,26.08965467787333,-98.29304695129396,True,True,True,REYNOSA
UNIDAD REYNOSA 1A.,19/01/2023,2023.0,LESIONES,CULPOSO,REYNOSA,26.002641646247387,-98.15639060216074,26.002641646247387,-98.15639060216074,True,False,False,REYNOSA
